id,budget,popularity,runtime,revenue,month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
2451,1821052,11.046411,111.0,1300000,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2452,0,5.713973999999999,93.0,523511,11,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2453,37000000,6.695228999999999,113.0,95404397,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2454,15000000,7.665431,89.0,1914166,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,58000000,0.393865,119.0,44000000,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,50000000,19.638605,106.0,549368315,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2457,14000000,2.308846,104.0,6856989,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2458,0,8.452485000000001,112.0,587615,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2459,0,9.449103,97.0,3295624,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2460,100000000,11.913405000000001,102.0,268426634,5,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2461,25000000,11.556484,129.0,82466670,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2462,1900000,0.653271,102.0,240093,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2463,18000000,12.682927000000001,112.0,6212282,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2464,0,4.778045,93.0,106498,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2465,22000000,11.654349,181.0,424208848,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2466,19000000,8.132811,97.0,6928068,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2467,37000000,8.451297,105.0,26250020,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2468,18000000,7.471655,103.0,41382841,10,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2469,25000000,6.497591000000001,115.0,14048372,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2470,85000000,10.175502999999999,108.0,78382433,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2471,2500000,3.0844259999999997,110.0,15014674,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2472,28000000,7.058599000000001,98.0,14010832,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2473,175000000,12.319595,93.0,331926147,11,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2474,500000,8.398158,93.0,150277,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2475,0,1.832762,116.0,79,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2476,132000000,22.201607,92.0,373552094,11,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2477,30000000,8.205447999999999,90.0,212385533,11,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,0,3.4442660000000003,117.0,19131000,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2479,24000000,6.253083999999999,93.0,68729358,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2480,70000000,9.353499000000001,115.0,56702901,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2481,6400000,7.950488000000001,144.0,18800000,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2482,30000000,9.591425,133.0,51148651,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2483,43000000,13.802674,97.0,56681566,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2484,0,6.114898,105.0,48911,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,0,3.6066879999999997,113.0,30399676,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,125000000,14.924487,139.0,362637473,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2487,120000000,7.134167999999999,135.0,93945766,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2488,1202007,6.360746,103.0,2948386,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2489,23600000,11.063029,88.0,102391382,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2490,22000000,28.176992,91.0,40120144,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2491,6400000,7.506958,86.0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2492,135000,0.5888720000000001,94.0,10474,9,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2493,1200000,1.4724629999999999,114.0,2861020,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2494,500000,5.85469,88.0,8679814,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2495,0,0.31754,94.0,99303,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,2500000,6.357321,128.0,3200000,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2497,0,11.19785,105.0,605562,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2498,35000000,12.201953999999999,127.0,41954997,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2499,3500000,0.8842409999999999,0.0,2294357,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2500,30000000,12.199047,133.0,160638883,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2501,25000000,5.282976000000001,107.0,19829957,10,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2502,0,3.724207,94.0,8887603,12,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2503,3500000,14.56965,91.0,28215918,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,0,11.457485,95.0,49364621,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2505,0,5.072902,98.0,3960327,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2506,0,1.218959,101.0,8910819,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2507,12500000,6.82647,101.0,75993061,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2508,2000000,7.659357000000001,120.0,5967038,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2509,4317946,12.452985,106.0,14624826,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,8000000,6.712894,98.0,3453043,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,1800000,0.474578,93.0,532269,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,0,10.854598,140.0,25966555,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2513,25000000,13.018491000000001,89.0,50671850,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2514,18000000,7.536295,108.0,12000000,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2515,55000000,17.618057,132.0,192330738,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2516,6600000,8.151346,124.0,1851517,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2517,32745300,17.958512,117.0,12173470,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2518,97250400,9.671944,116.0,132900000,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2519,90000000,13.116461,113.0,201596308,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,950000,0.8209110000000001,76.0,1500000,8,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2521,23000000,5.810716,134.0,90614445,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2522,31000000,5.443097,122.0,74134790,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2523,3600000,13.520764000000002,84.0,5923044,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2524,6000000,3.5544910000000005,96.0,3661757,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2525,0,1.824275,99.0,396003,11,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2526,47000000,10.642824000000001,99.0,30002758,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
2527,10000000,6.435926,91.0,33697647,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2528,4000000,6.430591000000001,164.0,44349000,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2529,6000000,3.189566,131.0,7500000,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2530,25000000,3.240624,128.0,3052000,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2531,70000000,13.842332999999998,110.0,86658558,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2532,15000000,6.2594330000000005,133.0,11300653,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2533,250000000,23.253089000000003,169.0,1021103568,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2534,8000000,0.860734,124.0,2019009,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2535,75000000,6.3539959999999995,89.0,54249294,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2536,80000000,10.364794,140.0,214104620,7,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2537,0,5.47591,123.0,14200000,5,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2538,21500000,31.314013,98.0,4811525,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2539,6900000,4.0315,162.0,15000000,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2540,0,5.256959999999999,98.0,188126,7,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2541,103000,5.194433,104.0,3623330,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2542,35000000,11.418802000000001,134.0,88058786,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,3500000,5.899155,106.0,34705850,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2544,0,2.793619,96.0,12706478,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2545,50000000,14.327717000000002,98.0,42792561,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2546,45000000,14.547939000000001,133.0,50548152,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2547,18000000,6.197298,105.0,87000000,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2548,150000000,11.379355,101.0,585349010,12,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
2549,0,10.226181,124.0,39768000,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2550,0,7.1039509999999995,105.0,1524966,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2551,0,7.92736,139.0,31911598,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2552,30000000,6.418936,106.0,23619609,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2553,80000000,11.054250999999999,88.0,250200000,11,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2554,13000000,1.386549,89.0,3721911,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2555,0,4.72304,106.0,152961,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2556,0,0.884526,96.0,3020784,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2557,0,1e-06,87.0,148426,9,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
2558,4500000,12.449574,108.0,7011317,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2559,30000000,18.502876999999998,79.0,48428063,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2560,4200000,7.42908,132.0,38862717,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2561,0,1.685918,97.0,12065892,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2562,25000000,6.7539690000000006,95.0,17000000,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2563,200000000,14.477676999999998,97.0,1028570889,6,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2564,7400000,2.37252,193.0,17000000,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2565,35000000,7.219935,96.0,18317151,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2566,25000000,13.06943,136.0,21567853,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2567,6000000,5.598338,99.0,2899975,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2568,11000000,1.812728,128.0,41000000,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2569,0,5.577636,118.0,14056528,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2570,12000000,11.516964999999999,102.0,7242035,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2571,165000000,14.275360000000001,100.0,305875730,11,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2572,0,5.7396,88.0,126150,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2573,37000000,4.209701,127.0,278300000,12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2574,1200000,6.4861260000000005,96.0,8690429,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2575,2200000,6.632663000000001,118.0,3251794,12,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2576,250000,4.2976540000000005,62.0,1000000,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,1500000,2.627643,90.0,187716,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,0,0.209191,11.0,97,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2579,1500000,7.248676,80.0,2200000,8,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2580,20000000,9.704289,89.0,67192859,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2581,2000000,6.6407039999999995,95.0,45431,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2582,15000000,13.310556,108.0,32556119,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2583,0,2.939129,90.0,8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,0,7.538821,88.0,9109322,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2585,3000000,8.480501,107.0,47000000,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2586,0,5.24456,83.0,1406224,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2587,0,6.8728880000000006,102.0,12368234,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,30000000,5.025475,125.0,41480851,9,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2589,1350000,4.60786,105.0,3897569,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,35000000,6.71898,105.0,68915888,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2591,0,2.203671,73.0,44695,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,35000000,8.355977000000001,112.0,40263020,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2593,0,5.571253,86.0,157768,10,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2594,25000000,3.372523,93.0,2438031,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,0,3.485214,112.0,66559,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2596,12000000,6.498789,102.0,75781642,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2597,850000,1.094395,109.0,840000,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2598,13000000,8.736869,106.0,16757163,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2599,0,1.196669,90.0,7241180,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2600,90000000,12.978750999999999,132.0,250649836,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2601,0,8.569586,98.0,23598,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2602,0,7.137117,137.0,106269971,12,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2603,0,3.581434,89.0,538000,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2604,70000000,15.57784,109.0,162000000,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2605,20000000,2.3213939999999997,91.0,14166853,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2606,0,2.7745889999999997,99.0,221295,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2607,80000000,7.634017,103.0,176885658,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,5000000,2.06528,84.0,25900,6,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2609,13500000,5.387711,124.0,7060876,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2610,475000,9.00314,110.0,3919254,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2611,5000,3.4478940000000002,139.0,11083449,12,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2612,0,16.759454,107.0,84431625,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2613,30000000,14.443598999999999,113.0,130786397,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2614,28000000,4.512767,119.0,8888143,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2615,49000000,9.769047,87.0,72700000,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2616,0,5.94179,79.0,11798616,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,14000000,6.573364,88.0,57915972,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,30000000,13.194168,127.0,611899420,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2619,13000000,12.989056,108.0,327803731,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2620,8500000,10.222142999999999,92.0,19985196,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2621,25000000,4.257516000000001,93.0,100000000,12,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2622,15000000,5.984133,101.0,28733290,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2623,0,5.330725,87.0,37641,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2624,197471676,15.262706,137.0,90024292,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2625,5000000,36.894806,104.0,252434250,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2626,0,3.534068,97.0,52761,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2627,60000000,11.953553,105.0,55987321,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2628,1000000,10.07817,82.0,62882090,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2629,852510,9.990406,113.0,1185783,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2630,0,14.657754,89.0,32709423,3,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2631,700000,7.948581,103.0,17986781,6,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2632,102000000,13.494245999999999,172.0,130482868,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2633,80000000,8.534175999999999,106.0,33463969,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2634,13000000,8.502529,94.0,37664855,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2635,0,0.703225,103.0,3554460,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,10000000,1.9429450000000001,98.0,22424195,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2637,26000000,13.795875,100.0,67918658,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2638,0,0.9204690000000001,105.0,2303,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2639,50000000,10.901496,112.0,188441614,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,70000000,7.5130669999999995,111.0,67112664,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2641,0,7.355355,102.0,25434291,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2642,0,1.7841330000000002,97.0,6166819,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2643,75000000,6.540621,100.0,98159963,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2644,37000000,7.558125,96.0,100076342,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2645,105000000,14.412644,129.0,121214377,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2646,0,0.504,0.0,76000000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2647,0,1.4892940000000001,99.0,7778177,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,145000000,14.258429999999999,133.0,694713380,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2649,65000000,12.366641,103.0,156974557,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2650,1455000,6.229674,113.0,2620000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2651,7000000,9.218164,97.0,8900000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2652,0,3.918878,124.0,6800000,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2653,2000000,9.241748,125.0,11000000,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,6500000,6.476534,108.0,54215416,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2655,0,6.411782,82.0,60726164,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,0,3.4662040000000003,104.0,378667,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2657,42000000,10.027434,113.0,180274123,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2658,13000000,3.9606220000000003,94.0,27500000,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,0,2.995682,102.0,25147055,12,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2660,10000000,6.830599,108.0,25754284,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,4000000,7.914795,132.0,30471420,11,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2662,20000000,7.359522,97.0,100525432,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,500000,0.071908,157.0,500000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2664,38000000,17.02038,94.0,107597242,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2665,40000000,10.479723,122.0,55707411,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2666,0,7.427491000000001,93.0,71624879,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,32000000,11.204539,139.0,54674226,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2668,41300000,12.061521,98.0,106371651,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,4900000,11.494907000000001,81.0,148868835,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2670,55000000,13.280069000000001,81.0,346079773,6,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2671,0,4.186599,89.0,22270,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2672,0,3.998475,113.0,14202899,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2673,30000000,7.694502000000001,135.0,30536013,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2674,0,5.001997,149.0,300653,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2675,12250000,6.561373,103.0,2295423,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2676,5000000,11.298195,139.0,1862805,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2677,0,3.478962,83.0,5300000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2678,0,11.063822,174.0,19516000,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2679,0,2.7832049999999997,117.0,1081957,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2680,25000000,13.121626000000001,140.0,23057115,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
